Episode 2701: Total Reward = 200.0, Epsilon = 0.01, steps = 399.00
Episode 2702: Total Reward = 68.0, Epsilon = 0.01, steps = 399.00
Episode 2703: Total Reward = 236.0, Epsilon = 0.01, steps = 399.00
Episode 2704: Total Reward = 72.0, Epsilon = 0.01, steps = 399.00
Episode 2705: Total Reward = 192.0, Epsilon = 0.01, steps = 399.00
Episode 2706: Total Reward = 192.0, Epsilon = 0.01, steps = 399.00
Episode 2707: Total Reward = 284.0, Epsilon = 0.01, steps = 399.00
Episode 2708: Total Reward = 232.0, Epsilon = 0.01, steps = 399.00
Episode 2709: Total Reward = 256.0, Epsilon = 0.01, steps = 399.00
Episode 2710: Total Reward = 144.0, Epsilon = 0.01, steps = 399.00
Episode 2711: Total Reward = 304.0, Epsilon = 0.01, steps = 399.00
Episode 2712: Total Reward = 232.0, Epsilon = 0.01, steps = 399.00
Episode 2713: Total Reward = 524.0, Epsilon = 0.01, steps = 399.00
Episode 2714: Total Reward = 196.0, Epsilon = 0.01, steps = 399.00
Episode 2715: Total Reward = 368.0, Epsilon = 0.01, steps = 399.00
Episode 2716: Total Reward = 72.0, Epsilon = 0.01, steps = 399.00
Episode 2717: Total Reward = 140.0, Epsilon = 0.01, steps = 399.00
Episode 2718: Total Reward = 524.0, Epsilon = 0.01, steps = 399.00
Episode 2719: Total Reward = 260.0, Epsilon = 0.01, steps = 399.00
Episode 2720: Total Reward = 444.0, Epsilon = 0.01, steps = 399.00
Episode 2721: Total Reward = 252.0, Epsilon = 0.01, steps = 399.00
Episode 2722: Total Reward = 500.0, Epsilon = 0.01, steps = 399.00
Episode 2723: Total Reward = 236.0, Epsilon = 0.01, steps = 399.00
Episode 2724: Total Reward = 284.0, Epsilon = 0.01, steps = 399.00
Episode 2725: Total Reward = 336.0, Epsilon = 0.01, steps = 399.00
Episode 2726: Total Reward = 196.0, Epsilon = 0.01, steps = 399.00
Episode 2727: Total Reward = 488.0, Epsilon = 0.01, steps = 399.00
Episode 2728: Total Reward = 32.0, Epsilon = 0.01, steps = 399.00
Episode 2729: Total Reward = 120.0, Epsilon = 0.01, steps = 399.00
Episode 2730: Total Reward = 176.0, Epsilon = 0.01, steps = 399.00
Episode 2731: Total Reward = 192.0, Epsilon = 0.01, steps = 399.00
Episode 2732: Total Reward = 152.0, Epsilon = 0.01, steps = 399.00
Episode 2733: Total Reward = 184.0, Epsilon = 0.01, steps = 399.00
Episode 2734: Total Reward = 80.0, Epsilon = 0.01, steps = 399.00
Episode 2735: Total Reward = 4.0, Epsilon = 0.01, steps = 399.00
Episode 2736: Total Reward = 124.0, Epsilon = 0.01, steps = 399.00
Episode 2737: Total Reward = 548.0, Epsilon = 0.01, steps = 399.00
Episode 2738: Total Reward = 188.0, Epsilon = 0.01, steps = 399.00
Episode 2739: Total Reward = 648.0, Epsilon = 0.01, steps = 399.00
Episode 2740: Total Reward = 608.0, Epsilon = 0.01, steps = 399.00
Episode 2741: Total Reward = 184.0, Epsilon = 0.01, steps = 399.00
Episode 2742: Total Reward = 616.0, Epsilon = 0.01, steps = 399.00
Episode 2743: Total Reward = 116.0, Epsilon = 0.01, steps = 399.00
Episode 2744: Total Reward = 720.0, Epsilon = 0.01, steps = 399.00
Episode 2745: Total Reward = -27712.0, Epsilon = 0.01, steps = 351.00
Episode 2746: Total Reward = 336.0, Epsilon = 0.01, steps = 351.00
Episode 2747: Total Reward = 68.0, Epsilon = 0.01, steps = 351.00
Episode 2748: Total Reward = 756.0, Epsilon = 0.01, steps = 351.00
Episode 2749: Total Reward = 524.0, Epsilon = 0.01, steps = 351.00
Episode 2750: Total Reward = 252.0, Epsilon = 0.01, steps = 351.00
Episode 2751: Total Reward = 540.0, Epsilon = 0.01, steps = 351.00
Episode 2752: Total Reward = 36.0, Epsilon = 0.01, steps = 351.00
Episode 2753: Total Reward = 144.0, Epsilon = 0.01, steps = 351.00
Episode 2754: Total Reward = 276.0, Epsilon = 0.01, steps = 351.00
Episode 2755: Total Reward = -27552.0, Epsilon = 0.01, steps = 314.00
Episode 2756: Total Reward = -27808.0, Epsilon = 0.01, steps = 252.00
Episode 2757: Total Reward = 288.0, Epsilon = 0.01, steps = 252.00
Episode 2758: Total Reward = 540.0, Epsilon = 0.01, steps = 252.00
Episode 2759: Total Reward = 396.0, Epsilon = 0.01, steps = 252.00
Episode 2760: Total Reward = 184.0, Epsilon = 0.01, steps = 252.00
Episode 2761: Total Reward = 180.0, Epsilon = 0.01, steps = 252.00
Episode 2762: Total Reward = 152.0, Epsilon = 0.01, steps = 252.00
Episode 2763: Total Reward = 220.0, Epsilon = 0.01, steps = 252.00
Episode 2764: Total Reward = 20.0, Epsilon = 0.01, steps = 252.00
Episode 2765: Total Reward = 204.0, Epsilon = 0.01, steps = 252.00
Episode 2766: Total Reward = 244.0, Epsilon = 0.01, steps = 252.00
Episode 2767: Total Reward = 368.0, Epsilon = 0.01, steps = 252.00
Episode 2768: Total Reward = 296.0, Epsilon = 0.01, steps = 252.00
Episode 2769: Total Reward = 96.0, Epsilon = 0.01, steps = 252.00
Episode 2770: Total Reward = 316.0, Epsilon = 0.01, steps = 252.00
Episode 2771: Total Reward = 180.0, Epsilon = 0.01, steps = 252.00
Episode 2772: Total Reward = 172.0, Epsilon = 0.01, steps = 252.00
Episode 2773: Total Reward = 244.0, Epsilon = 0.01, steps = 252.00
Episode 2774: Total Reward = 216.0, Epsilon = 0.01, steps = 252.00
Episode 2775: Total Reward = 496.0, Epsilon = 0.01, steps = 252.00
Episode 2776: Total Reward = 360.0, Epsilon = 0.01, steps = 252.00
Episode 2777: Total Reward = 276.0, Epsilon = 0.01, steps = 252.00
Episode 2778: Total Reward = 220.0, Epsilon = 0.01, steps = 252.00
Episode 2779: Total Reward = 356.0, Epsilon = 0.01, steps = 252.00
Episode 2780: Total Reward = 532.0, Epsilon = 0.01, steps = 252.00
Episode 2781: Total Reward = 220.0, Epsilon = 0.01, steps = 252.00
Episode 2782: Total Reward = 180.0, Epsilon = 0.01, steps = 252.00
Episode 2783: Total Reward = 60.0, Epsilon = 0.01, steps = 252.00
Episode 2784: Total Reward = 280.0, Epsilon = 0.01, steps = 252.00
Episode 2785: Total Reward = 216.0, Epsilon = 0.01, steps = 252.00
Episode 2786: Total Reward = 204.0, Epsilon = 0.01, steps = 252.00
Episode 2787: Total Reward = 552.0, Epsilon = 0.01, steps = 252.00
Episode 2788: Total Reward = 212.0, Epsilon = 0.01, steps = 252.00
Episode 2789: Total Reward = 168.0, Epsilon = 0.01, steps = 252.00
Episode 2790: Total Reward = 372.0, Epsilon = 0.01, steps = 252.00
Episode 2791: Total Reward = 236.0, Epsilon = 0.01, steps = 252.00
Episode 2792: Total Reward = 60.0, Epsilon = 0.01, steps = 252.00
Episode 2793: Total Reward = 228.0, Epsilon = 0.01, steps = 252.00
Episode 2794: Total Reward = 40.0, Epsilon = 0.01, steps = 252.00
Episode 2795: Total Reward = 176.0, Epsilon = 0.01, steps = 252.00
Episode 2796: Total Reward = 156.0, Epsilon = 0.01, steps = 252.00
Episode 2797: Total Reward = 208.0, Epsilon = 0.01, steps = 252.00
Episode 2798: Total Reward = 132.0, Epsilon = 0.01, steps = 252.00
Episode 2799: Total Reward = 128.0, Epsilon = 0.01, steps = 252.00
Episode 2800: Total Reward = 392.0, Epsilon = 0.01, steps = 252.00
Episode 2801: Total Reward = 144.0, Epsilon = 0.01, steps = 252.00
Episode 2802: Total Reward = 180.0, Epsilon = 0.01, steps = 252.00
Episode 2803: Total Reward = 316.0, Epsilon = 0.01, steps = 252.00
Episode 2804: Total Reward = -28484.0, Epsilon = 0.01, steps = 400.00
Episode 2805: Total Reward = -28696.0, Epsilon = 0.01, steps = 435.00
Episode 2806: Total Reward = 76.0, Epsilon = 0.01, steps = 435.00
Episode 2807: Total Reward = 268.0, Epsilon = 0.01, steps = 435.00
Episode 2808: Total Reward = 592.0, Epsilon = 0.01, steps = 435.00
Episode 2809: Total Reward = 36.0, Epsilon = 0.01, steps = 435.00
Episode 2810: Total Reward = 460.0, Epsilon = 0.01, steps = 435.00
Episode 2811: Total Reward = 28.0, Epsilon = 0.01, steps = 435.00
Episode 2812: Total Reward = -28716.0, Epsilon = 0.01, steps = 94.00
Episode 2813: Total Reward = 92.0, Epsilon = 0.01, steps = 94.00
Episode 2814: Total Reward = 456.0, Epsilon = 0.01, steps = 94.00
Episode 2815: Total Reward = 120.0, Epsilon = 0.01, steps = 94.00
Episode 2816: Total Reward = 408.0, Epsilon = 0.01, steps = 94.00
Episode 2817: Total Reward = 224.0, Epsilon = 0.01, steps = 94.00
Episode 2818: Total Reward = 120.0, Epsilon = 0.01, steps = 94.00
Episode 2819: Total Reward = 340.0, Epsilon = 0.01, steps = 94.00
Episode 2820: Total Reward = 100.0, Epsilon = 0.01, steps = 94.00
Episode 2821: Total Reward = 384.0, Epsilon = 0.01, steps = 94.00
Episode 2822: Total Reward = 216.0, Epsilon = 0.01, steps = 94.00
Episode 2823: Total Reward = 184.0, Epsilon = 0.01, steps = 94.00
Episode 2824: Total Reward = 504.0, Epsilon = 0.01, steps = 94.00
Episode 2825: Total Reward = 60.0, Epsilon = 0.01, steps = 94.00
Episode 2826: Total Reward = 68.0, Epsilon = 0.01, steps = 94.00
Episode 2827: Total Reward = 196.0, Epsilon = 0.01, steps = 94.00
Episode 2828: Total Reward = 228.0, Epsilon = 0.01, steps = 94.00
Episode 2829: Total Reward = 88.0, Epsilon = 0.01, steps = 94.00
Episode 2830: Total Reward = 240.0, Epsilon = 0.01, steps = 94.00
Episode 2831: Total Reward = 180.0, Epsilon = 0.01, steps = 94.00
Episode 2832: Total Reward = 504.0, Epsilon = 0.01, steps = 94.00
Episode 2833: Total Reward = 124.0, Epsilon = 0.01, steps = 94.00
Episode 2834: Total Reward = 112.0, Epsilon = 0.01, steps = 94.00
Episode 2835: Total Reward = 268.0, Epsilon = 0.01, steps = 94.00
Episode 2836: Total Reward = 260.0, Epsilon = 0.01, steps = 94.00
Episode 2837: Total Reward = 200.0, Epsilon = 0.01, steps = 94.00
Episode 2838: Total Reward = 528.0, Epsilon = 0.01, steps = 94.00
Episode 2839: Total Reward = 20.0, Epsilon = 0.01, steps = 94.00
Episode 2840: Total Reward = 220.0, Epsilon = 0.01, steps = 94.00
Episode 2841: Total Reward = 204.0, Epsilon = 0.01, steps = 94.00
Episode 2842: Total Reward = 244.0, Epsilon = 0.01, steps = 94.00
Episode 2843: Total Reward = 144.0, Epsilon = 0.01, steps = 94.00
Episode 2844: Total Reward = 208.0, Epsilon = 0.01, steps = 94.00
Episode 2845: Total Reward = 96.0, Epsilon = 0.01, steps = 94.00
Episode 2846: Total Reward = 308.0, Epsilon = 0.01, steps = 94.00
Episode 2847: Total Reward = 104.0, Epsilon = 0.01, steps = 94.00
Episode 2848: Total Reward = 468.0, Epsilon = 0.01, steps = 94.00
Episode 2849: Total Reward = 296.0, Epsilon = 0.01, steps = 94.00
Episode 2850: Total Reward = 16.0, Epsilon = 0.01, steps = 94.00
Episode 2851: Total Reward = -28920.0, Epsilon = 0.01, steps = 133.00
Episode 2852: Total Reward = 188.0, Epsilon = 0.01, steps = 133.00
Episode 2853: Total Reward = 20.0, Epsilon = 0.01, steps = 133.00
Episode 2854: Total Reward = 368.0, Epsilon = 0.01, steps = 133.00
Episode 2855: Total Reward = 188.0, Epsilon = 0.01, steps = 133.00
Episode 2856: Total Reward = 376.0, Epsilon = 0.01, steps = 133.00
Episode 2857: Total Reward = 312.0, Epsilon = 0.01, steps = 133.00
Episode 2858: Total Reward = 312.0, Epsilon = 0.01, steps = 133.00
Episode 2859: Total Reward = 176.0, Epsilon = 0.01, steps = 133.00
Episode 2860: Total Reward = 540.0, Epsilon = 0.01, steps = 133.00
Episode 2861: Total Reward = 324.0, Epsilon = 0.01, steps = 133.00
Episode 2862: Total Reward = 184.0, Epsilon = 0.01, steps = 133.00
Episode 2863: Total Reward = 116.0, Epsilon = 0.01, steps = 133.00
Episode 2864: Total Reward = 220.0, Epsilon = 0.01, steps = 133.00
Episode 2865: Total Reward = 384.0, Epsilon = 0.01, steps = 133.00
Episode 2866: Total Reward = 544.0, Epsilon = 0.01, steps = 133.00
Episode 2867: Total Reward = 16.0, Epsilon = 0.01, steps = 133.00
Episode 2868: Total Reward = 172.0, Epsilon = 0.01, steps = 133.00
Episode 2869: Total Reward = 424.0, Epsilon = 0.01, steps = 133.00
Episode 2870: Total Reward = 228.0, Epsilon = 0.01, steps = 133.00
Episode 2871: Total Reward = 208.0, Epsilon = 0.01, steps = 133.00
Episode 2872: Total Reward = 248.0, Epsilon = 0.01, steps = 133.00
Episode 2873: Total Reward = 200.0, Epsilon = 0.01, steps = 133.00
Episode 2874: Total Reward = 4.0, Epsilon = 0.01, steps = 133.00
Episode 2875: Total Reward = 624.0, Epsilon = 0.01, steps = 133.00
Episode 2876: Total Reward = 216.0, Epsilon = 0.01, steps = 133.00
Episode 2877: Total Reward = 248.0, Epsilon = 0.01, steps = 133.00
Episode 2878: Total Reward = -28656.0, Epsilon = 0.01, steps = 440.00
Episode 2879: Total Reward = 120.0, Epsilon = 0.01, steps = 440.00
Episode 2880: Total Reward = 240.0, Epsilon = 0.01, steps = 440.00
Episode 2881: Total Reward = 224.0, Epsilon = 0.01, steps = 440.00
Episode 2882: Total Reward = 68.0, Epsilon = 0.01, steps = 440.00
Episode 2883: Total Reward = 104.0, Epsilon = 0.01, steps = 440.00
Episode 2884: Total Reward = 52.0, Epsilon = 0.01, steps = 440.00
Episode 2885: Total Reward = 136.0, Epsilon = 0.01, steps = 440.00
Episode 2886: Total Reward = 276.0, Epsilon = 0.01, steps = 440.00
Episode 2887: Total Reward = 112.0, Epsilon = 0.01, steps = 440.00
Episode 2888: Total Reward = 124.0, Epsilon = 0.01, steps = 440.00
Episode 2889: Total Reward = 316.0, Epsilon = 0.01, steps = 440.00
Episode 2890: Total Reward = 144.0, Epsilon = 0.01, steps = 440.00
Episode 2891: Total Reward = 428.0, Epsilon = 0.01, steps = 440.00
Episode 2892: Total Reward = 1016.0, Epsilon = 0.01, steps = 440.00
Episode 2893: Total Reward = 268.0, Epsilon = 0.01, steps = 440.00
Episode 2894: Total Reward = 236.0, Epsilon = 0.01, steps = 440.00
Episode 2895: Total Reward = 4.0, Epsilon = 0.01, steps = 440.00
Episode 2896: Total Reward = 408.0, Epsilon = 0.01, steps = 440.00
Episode 2897: Total Reward = 100.0, Epsilon = 0.01, steps = 440.00
Episode 2898: Total Reward = 832.0, Epsilon = 0.01, steps = 440.00
Episode 2899: Total Reward = 436.0, Epsilon = 0.01, steps = 440.00
Episode 2900: Total Reward = 396.0, Epsilon = 0.01, steps = 440.00
Episode 2901: Total Reward = 348.0, Epsilon = 0.01, steps = 440.00
Episode 2902: Total Reward = 216.0, Epsilon = 0.01, steps = 440.00
Episode 2903: Total Reward = 100.0, Epsilon = 0.01, steps = 440.00
Episode 2904: Total Reward = 84.0, Epsilon = 0.01, steps = 440.00
Episode 2905: Total Reward = 56.0, Epsilon = 0.01, steps = 440.00
Episode 2906: Total Reward = 144.0, Epsilon = 0.01, steps = 440.00
Episode 2907: Total Reward = 372.0, Epsilon = 0.01, steps = 440.00
Episode 2908: Total Reward = 412.0, Epsilon = 0.01, steps = 440.00
Episode 2909: Total Reward = 276.0, Epsilon = 0.01, steps = 440.00
Episode 2910: Total Reward = 140.0, Epsilon = 0.01, steps = 440.00
Episode 2911: Total Reward = 580.0, Epsilon = 0.01, steps = 440.00
Episode 2912: Total Reward = 144.0, Epsilon = 0.01, steps = 440.00
Episode 2913: Total Reward = 156.0, Epsilon = 0.01, steps = 440.00
Episode 2914: Total Reward = 324.0, Epsilon = 0.01, steps = 440.00
Episode 2915: Total Reward = 132.0, Epsilon = 0.01, steps = 440.00
Episode 2916: Total Reward = -29820.0, Epsilon = 0.01, steps = 143.00
Episode 2917: Total Reward = 244.0, Epsilon = 0.01, steps = 143.00
Episode 2918: Total Reward = 200.0, Epsilon = 0.01, steps = 143.00
Episode 2919: Total Reward = 296.0, Epsilon = 0.01, steps = 143.00
Episode 2920: Total Reward = 152.0, Epsilon = 0.01, steps = 143.00
Episode 2921: Total Reward = 172.0, Epsilon = 0.01, steps = 143.00
Episode 2922: Total Reward = 284.0, Epsilon = 0.01, steps = 143.00
Episode 2923: Total Reward = 32.0, Epsilon = 0.01, steps = 143.00
Episode 2924: Total Reward = 36.0, Epsilon = 0.01, steps = 143.00
Episode 2925: Total Reward = 168.0, Epsilon = 0.01, steps = 143.00
Episode 2926: Total Reward = 264.0, Epsilon = 0.01, steps = 143.00
Episode 2927: Total Reward = 224.0, Epsilon = 0.01, steps = 143.00
Episode 2928: Total Reward = 256.0, Epsilon = 0.01, steps = 143.00
Episode 2929: Total Reward = 300.0, Epsilon = 0.01, steps = 143.00
Episode 2930: Total Reward = 244.0, Epsilon = 0.01, steps = 143.00
Episode 2931: Total Reward = 148.0, Epsilon = 0.01, steps = 143.00
Episode 2932: Total Reward = 108.0, Epsilon = 0.01, steps = 143.00
Episode 2933: Total Reward = 92.0, Epsilon = 0.01, steps = 143.00
Episode 2934: Total Reward = 56.0, Epsilon = 0.01, steps = 143.00
Episode 2935: Total Reward = 60.0, Epsilon = 0.01, steps = 143.00
Episode 2936: Total Reward = 260.0, Epsilon = 0.01, steps = 143.00
Episode 2937: Total Reward = 32.0, Epsilon = 0.01, steps = 143.00
Episode 2938: Total Reward = 496.0, Epsilon = 0.01, steps = 143.00
Episode 2939: Total Reward = 236.0, Epsilon = 0.01, steps = 143.00
Episode 2940: Total Reward = 104.0, Epsilon = 0.01, steps = 143.00
Episode 2941: Total Reward = 12.0, Epsilon = 0.01, steps = 143.00
Episode 2942: Total Reward = 252.0, Epsilon = 0.01, steps = 143.00
Episode 2943: Total Reward = 200.0, Epsilon = 0.01, steps = 143.00
Episode 2944: Total Reward = 116.0, Epsilon = 0.01, steps = 143.00
Episode 2945: Total Reward = 132.0, Epsilon = 0.01, steps = 143.00
Episode 2946: Total Reward = 80.0, Epsilon = 0.01, steps = 143.00
Episode 2947: Total Reward = -29728.0, Epsilon = 0.01, steps = 316.00
Episode 2948: Total Reward = 440.0, Epsilon = 0.01, steps = 316.00
Episode 2949: Total Reward = 448.0, Epsilon = 0.01, steps = 316.00
Episode 2950: Total Reward = 72.0, Epsilon = 0.01, steps = 316.00
Episode 2951: Total Reward = 176.0, Epsilon = 0.01, steps = 316.00
Episode 2952: Total Reward = 484.0, Epsilon = 0.01, steps = 316.00
Episode 2953: Total Reward = 200.0, Epsilon = 0.01, steps = 316.00
Episode 2954: Total Reward = 0.0, Epsilon = 0.01, steps = 316.00
Episode 2955: Total Reward = 24.0, Epsilon = 0.01, steps = 316.00
Episode 2956: Total Reward = 448.0, Epsilon = 0.01, steps = 316.00
Episode 2957: Total Reward = 68.0, Epsilon = 0.01, steps = 316.00
Episode 2958: Total Reward = 428.0, Epsilon = 0.01, steps = 316.00
Episode 2959: Total Reward = 292.0, Epsilon = 0.01, steps = 316.00
Episode 2960: Total Reward = 436.0, Epsilon = 0.01, steps = 316.00
Episode 2961: Total Reward = -29604.0, Epsilon = 0.01, steps = 105.00
Episode 2962: Total Reward = 64.0, Epsilon = 0.01, steps = 105.00
Episode 2963: Total Reward = 224.0, Epsilon = 0.01, steps = 105.00
Episode 2964: Total Reward = 152.0, Epsilon = 0.01, steps = 105.00
Episode 2965: Total Reward = 424.0, Epsilon = 0.01, steps = 105.00
Episode 2966: Total Reward = 100.0, Epsilon = 0.01, steps = 105.00
Episode 2967: Total Reward = 92.0, Epsilon = 0.01, steps = 105.00
Episode 2968: Total Reward = 292.0, Epsilon = 0.01, steps = 105.00
Episode 2969: Total Reward = 236.0, Epsilon = 0.01, steps = 105.00
Episode 2970: Total Reward = 124.0, Epsilon = 0.01, steps = 105.00
Episode 2971: Total Reward = 520.0, Epsilon = 0.01, steps = 105.00
Episode 2972: Total Reward = 144.0, Epsilon = 0.01, steps = 105.00
Episode 2973: Total Reward = 248.0, Epsilon = 0.01, steps = 105.00
Episode 2974: Total Reward = 4.0, Epsilon = 0.01, steps = 105.00
Episode 2975: Total Reward = 148.0, Epsilon = 0.01, steps = 105.00
Episode 2976: Total Reward = 152.0, Epsilon = 0.01, steps = 105.00
Episode 2977: Total Reward = 248.0, Epsilon = 0.01, steps = 105.00
Episode 2978: Total Reward = 228.0, Epsilon = 0.01, steps = 105.00
Episode 2979: Total Reward = 104.0, Epsilon = 0.01, steps = 105.00
Episode 2980: Total Reward = 152.0, Epsilon = 0.01, steps = 105.00
Episode 2981: Total Reward = 152.0, Epsilon = 0.01, steps = 105.00
Episode 2982: Total Reward = 140.0, Epsilon = 0.01, steps = 105.00
Episode 2983: Total Reward = 240.0, Epsilon = 0.01, steps = 105.00
Episode 2984: Total Reward = 180.0, Epsilon = 0.01, steps = 105.00
Episode 2985: Total Reward = 244.0, Epsilon = 0.01, steps = 105.00
Episode 2986: Total Reward = 196.0, Epsilon = 0.01, steps = 105.00
Episode 2987: Total Reward = 140.0, Epsilon = 0.01, steps = 105.00
Episode 2988: Total Reward = 396.0, Epsilon = 0.01, steps = 105.00
Episode 2989: Total Reward = 368.0, Epsilon = 0.01, steps = 105.00
Episode 2990: Total Reward = 100.0, Epsilon = 0.01, steps = 105.00
Episode 2991: Total Reward = 64.0, Epsilon = 0.01, steps = 105.00
Episode 2992: Total Reward = 256.0, Epsilon = 0.01, steps = 105.00
Episode 2993: Total Reward = 128.0, Epsilon = 0.01, steps = 105.00
Episode 2994: Total Reward = 164.0, Epsilon = 0.01, steps = 105.00
Episode 2995: Total Reward = 88.0, Epsilon = 0.01, steps = 105.00
Episode 2996: Total Reward = 216.0, Epsilon = 0.01, steps = 105.00
Episode 2997: Total Reward = 100.0, Epsilon = 0.01, steps = 105.00
Episode 2998: Total Reward = 372.0, Epsilon = 0.01, steps = 105.00
Episode 2999: Total Reward = 232.0, Epsilon = 0.01, steps = 105.00
Episode 3000: Total Reward = 572.0, Epsilon = 0.01, steps = 105.00
Episode 3001: Total Reward = 204.0, Epsilon = 0.01, steps = 105.00
Episode 3002: Total Reward = 96.0, Epsilon = 0.01, steps = 105.00
Episode 3003: Total Reward = 160.0, Epsilon = 0.01, steps = 105.00
Episode 3004: Total Reward = 28.0, Epsilon = 0.01, steps = 105.00
Episode 3005: Total Reward = 260.0, Epsilon = 0.01, steps = 105.00
Episode 3006: Total Reward = 224.0, Epsilon = 0.01, steps = 105.00
Episode 3007: Total Reward = 544.0, Epsilon = 0.01, steps = 105.00
Episode 3008: Total Reward = 540.0, Epsilon = 0.01, steps = 105.00
Episode 3009: Total Reward = 452.0, Epsilon = 0.01, steps = 105.00
Episode 3010: Total Reward = 248.0, Epsilon = 0.01, steps = 105.00
Episode 3011: Total Reward = 428.0, Epsilon = 0.01, steps = 105.00
Episode 3012: Total Reward = 144.0, Epsilon = 0.01, steps = 105.00
Episode 3013: Total Reward = 64.0, Epsilon = 0.01, steps = 105.00
Episode 3014: Total Reward = 304.0, Epsilon = 0.01, steps = 105.00
Episode 3015: Total Reward = 284.0, Epsilon = 0.01, steps = 105.00
Episode 3016: Total Reward = 132.0, Epsilon = 0.01, steps = 105.00
Episode 3017: Total Reward = 520.0, Epsilon = 0.01, steps = 105.00
Episode 3018: Total Reward = 212.0, Epsilon = 0.01, steps = 105.00
Episode 3019: Total Reward = -30744.0, Epsilon = 0.01, steps = 515.00
Episode 3020: Total Reward = 236.0, Epsilon = 0.01, steps = 515.00
Episode 3021: Total Reward = -30704.0, Epsilon = 0.01, steps = 597.00
Episode 3022: Total Reward = 412.0, Epsilon = 0.01, steps = 597.00
Episode 3023: Total Reward = -30428.0, Epsilon = 0.01, steps = 310.00
Episode 3024: Total Reward = 224.0, Epsilon = 0.01, steps = 310.00
Episode 3025: Total Reward = 420.0, Epsilon = 0.01, steps = 310.00
Episode 3026: Total Reward = 288.0, Epsilon = 0.01, steps = 310.00
Episode 3027: Total Reward = -30716.0, Epsilon = 0.01, steps = 356.00
Episode 3028: Total Reward = 80.0, Epsilon = 0.01, steps = 356.00
Episode 3029: Total Reward = 116.0, Epsilon = 0.01, steps = 356.00
Episode 3030: Total Reward = 180.0, Epsilon = 0.01, steps = 356.00
Episode 3031: Total Reward = 228.0, Epsilon = 0.01, steps = 356.00
Episode 3032: Total Reward = 244.0, Epsilon = 0.01, steps = 356.00
Episode 3033: Total Reward = 204.0, Epsilon = 0.01, steps = 356.00
Episode 3034: Total Reward = 332.0, Epsilon = 0.01, steps = 356.00
Episode 3035: Total Reward = 460.0, Epsilon = 0.01, steps = 356.00
Episode 3036: Total Reward = 204.0, Epsilon = 0.01, steps = 356.00
Episode 3037: Total Reward = 240.0, Epsilon = 0.01, steps = 356.00
Episode 3038: Total Reward = 592.0, Epsilon = 0.01, steps = 356.00
Episode 3039: Total Reward = 228.0, Epsilon = 0.01, steps = 356.00
Episode 3040: Total Reward = 596.0, Epsilon = 0.01, steps = 356.00
Episode 3041: Total Reward = 300.0, Epsilon = 0.01, steps = 356.00
Episode 3042: Total Reward = 176.0, Epsilon = 0.01, steps = 356.00
Episode 3043: Total Reward = 424.0, Epsilon = 0.01, steps = 356.00
Episode 3044: Total Reward = -30816.0, Epsilon = 0.01, steps = 592.00
Episode 3045: Total Reward = 324.0, Epsilon = 0.01, steps = 592.00
Episode 3046: Total Reward = 84.0, Epsilon = 0.01, steps = 592.00
Episode 3047: Total Reward = -30660.0, Epsilon = 0.01, steps = 477.00
Episode 3048: Total Reward = 208.0, Epsilon = 0.01, steps = 477.00
Episode 3049: Total Reward = 508.0, Epsilon = 0.01, steps = 477.00
Episode 3050: Total Reward = 396.0, Epsilon = 0.01, steps = 477.00
Episode 3051: Total Reward = 232.0, Epsilon = 0.01, steps = 477.00
Episode 3052: Total Reward = 428.0, Epsilon = 0.01, steps = 477.00
Episode 3053: Total Reward = 64.0, Epsilon = 0.01, steps = 477.00
Episode 3054: Total Reward = 276.0, Epsilon = 0.01, steps = 477.00
Episode 3055: Total Reward = 408.0, Epsilon = 0.01, steps = 477.00
Episode 3056: Total Reward = 84.0, Epsilon = 0.01, steps = 477.00
Episode 3057: Total Reward = 504.0, Epsilon = 0.01, steps = 477.00
Episode 3058: Total Reward = 432.0, Epsilon = 0.01, steps = 477.00
Episode 3059: Total Reward = 212.0, Epsilon = 0.01, steps = 477.00
Episode 3060: Total Reward = 232.0, Epsilon = 0.01, steps = 477.00
Episode 3061: Total Reward = 512.0, Epsilon = 0.01, steps = 477.00
Episode 3062: Total Reward = 148.0, Epsilon = 0.01, steps = 477.00
Episode 3063: Total Reward = 144.0, Epsilon = 0.01, steps = 477.00
Episode 3064: Total Reward = 508.0, Epsilon = 0.01, steps = 477.00
Episode 3065: Total Reward = 516.0, Epsilon = 0.01, steps = 477.00
Episode 3066: Total Reward = 148.0, Epsilon = 0.01, steps = 477.00
Episode 3067: Total Reward = 220.0, Epsilon = 0.01, steps = 477.00
Episode 3068: Total Reward = 304.0, Epsilon = 0.01, steps = 477.00
Episode 3069: Total Reward = 380.0, Epsilon = 0.01, steps = 477.00
Episode 3070: Total Reward = 44.0, Epsilon = 0.01, steps = 477.00
Episode 3071: Total Reward = 128.0, Epsilon = 0.01, steps = 477.00
Episode 3072: Total Reward = 528.0, Epsilon = 0.01, steps = 477.00
Episode 3073: Total Reward = 204.0, Epsilon = 0.01, steps = 477.00
Episode 3074: Total Reward = 648.0, Epsilon = 0.01, steps = 477.00
Episode 3075: Total Reward = 76.0, Epsilon = 0.01, steps = 477.00
Episode 3076: Total Reward = 176.0, Epsilon = 0.01, steps = 477.00
Episode 3077: Total Reward = 156.0, Epsilon = 0.01, steps = 477.00
